score_differential,yardline_100,game_date,defteam,home_team,away_team,posteam,posteam_type,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,qtr,down,goal_to_go,shotgun,no_huddle,play_type,ColumnA
3,45,11/12/2017,CHI,CHI,GB,GB,away,480,480,480,Half2,0,18,4,2,0,Yes,No,pass,"short,right,short,right"
3,37,11/12/2017,CHI,CHI,GB,GB,away,432,432,432,Half2,0,18,4,3,0,Yes,No,run,"left,end,left,end"
3,20,11/12/2017,CHI,CHI,GB,GB,away,384,384,384,Half2,0,18,4,1,0,Yes,No,run,"left,tackle,left,tackle"
-10,80,11/12/2017,GB,CHI,GB,CHI,home,323,323,323,Half2,0,19,4,1,0,Yes,No,pass,"short,middle,short,middle"
-10,63,11/12/2017,GB,CHI,GB,CHI,home,301,301,301,Half2,0,19,4,1,0,Yes,Yes,pass,"short,right,short,right"
-10,51,11/12/2017,GB,CHI,GB,CHI,home,280,280,280,Half2,0,19,4,1,0,No,No,pass,"deep,middle,deep,middle"
-10,51,11/12/2017,GB,CHI,GB,CHI,home,278,278,278,Half2,0,19,4,2,0,Yes,No,pass,"deep,middle,deep,middle"
-10,35,11/12/2017,GB,CHI,GB,CHI,home,253,253,253,Half2,0,19,4,1,0,No,No,pass,"deep,right,deep,right"
-10,35,11/12/2017,GB,CHI,GB,CHI,home,251,251,251,Half2,0,19,4,2,0,Yes,No,pass,"short,middle,short,middle"
-10,35,11/12/2017,GB,CHI,GB,CHI,home,246,246,246,Half2,0,19,4,3,0,Yes,No,pass,"short,right,short,right"
7,75,11/12/2017,CHI,CHI,GB,GB,away,199,199,199,Half2,0,20,4,1,0,No,No,run,"left,end,left,end"
7,69,11/12/2017,CHI,CHI,GB,GB,away,192,192,192,Half2,0,20,4,2,0,Yes,No,run,"right,tackle,right,tackle"
7,65,11/12/2017,CHI,CHI,GB,GB,away,146,146,146,Half2,0,20,4,1,0,No,No,run,"right,end,right,end"
7,62,11/12/2017,CHI,CHI,GB,GB,away,137,137,137,Half2,0,20,4,2,0,No,No,run,"right,tackle,right,tackle"
7,65,11/12/2017,CHI,CHI,GB,GB,away,132,132,132,Half2,0,20,4,3,0,Yes,No,pass,"deep,right,deep,right"
7,23,11/12/2017,CHI,CHI,GB,GB,away,124,124,124,Half2,0,20,4,1,0,No,No,run,"left,guard,left,guard"
7,24,11/12/2017,CHI,CHI,GB,GB,away,120,120,120,Half2,0,20,4,2,0,Yes,No,run,"right,tackle,right,tackle"
7,20,11/12/2017,CHI,CHI,GB,GB,away,116,116,116,Half2,0,20,4,3,0,Yes,No,run,"left,end,left,end"
-7,75,11/12/2017,GB,CHI,GB,CHI,home,63,63,63,Half2,0,21,4,1,0,Yes,No,pass,"short,right,short,right"
-7,64,11/12/2017,GB,CHI,GB,CHI,home,56,56,56,Half2,0,21,4,1,0,Yes,No,pass,"short,left,short,left"
-7,64,11/12/2017,GB,CHI,GB,CHI,home,52,52,52,Half2,0,21,4,2,0,Yes,No,pass,"deep,right,deep,right"
-7,64,11/12/2017,GB,CHI,GB,CHI,home,47,47,47,Half2,0,21,4,3,0,Yes,No,pass,"short,middle,short,middle"
-7,64,11/12/2017,GB,CHI,GB,CHI,home,42,42,42,Half2,0,21,4,4,0,Yes,No,pass,"short,right,short,right"
0,75,11/12/2017,CLE,DET,CLE,DET,home,900,1800,3600,Half1,0,1,1,1,0,Yes,No,pass,
0,79,11/12/2017,CLE,DET,CLE,DET,home,864,1764,3564,Half1,0,1,1,2,0,No,Yes,run,"middle,middle"
0,85,11/12/2017,CLE,DET,CLE,DET,home,828,1728,3528,Half1,0,1,1,3,0,Yes,Yes,pass,"short,left,short,left"
0,47,11/12/2017,DET,DET,CLE,CLE,away,782,1682,3482,Half1,0,2,1,1,0,No,No,pass,"deep,left,deep,left"
0,9,11/12/2017,DET,DET,CLE,CLE,away,764,1664,3464,Half1,0,2,1,1,1,No,Yes,run,"middle,middle"
0,9,11/12/2017,DET,DET,CLE,CLE,away,744,1644,3444,Half1,0,2,1,2,1,No,Yes,run,"left,end,left,end"
0,5,11/12/2017,DET,DET,CLE,CLE,away,699,1599,3399,Half1,0,2,1,3,1,Yes,No,pass,"short,right,short,right"
-3,75,11/12/2017,CLE,DET,CLE,DET,home,690,1590,3390,Half1,0,3,1,1,0,No,No,pass,"short,middle,short,middle"
-3,85,11/12/2017,CLE,DET,CLE,DET,home,659,1559,3359,Half1,0,3,1,2,0,Yes,No,pass,"short,right,short,right"
-3,70,11/12/2017,CLE,DET,CLE,DET,home,611,1511,3311,Half1,0,3,1,3,0,Yes,No,pass,"short,middle,short,middle"
3,31,11/12/2017,DET,DET,CLE,CLE,away,602,1502,3302,Half1,0,4,1,1,0,Yes,No,pass,"short,middle,short,middle"
3,22,11/12/2017,DET,DET,CLE,CLE,away,566,1466,3266,Half1,0,4,1,2,0,No,No,run,"right,tackle,right,tackle"
-10,75,11/12/2017,CLE,DET,CLE,DET,home,519,1419,3219,Half1,0,5,1,1,0,No,No,run,"left,end,left,end"
-10,55,11/12/2017,CLE,DET,CLE,DET,home,482,1382,3182,Half1,0,5,1,1,0,No,No,run,"left,end,left,end"
-10,45,11/12/2017,CLE,DET,CLE,DET,home,453,1353,3153,Half1,0,5,1,1,0,No,No,run,"right,end,right,end"
-10,24,11/12/2017,CLE,DET,CLE,DET,home,414,1314,3114,Half1,0,5,1,1,0,No,No,run,"left,end,left,end"
-10,28,11/12/2017,CLE,DET,CLE,DET,home,376,1276,3076,Half1,0,5,1,2,0,Yes,No,pass,"short,middle,short,middle"
-10,28,11/12/2017,CLE,DET,CLE,DET,home,372,1272,3072,Half1,0,5,1,3,0,Yes,Yes,pass,"deep,left,deep,left"
7,75,11/12/2017,DET,DET,CLE,CLE,away,360,1260,3060,Half1,0,6,1,1,0,No,No,run,"middle,middle"
7,65,11/12/2017,DET,DET,CLE,CLE,away,318,1218,3018,Half1,0,6,1,1,0,No,No,run,"left,end,left,end"
7,65,11/12/2017,DET,DET,CLE,CLE,away,278,1178,2978,Half1,0,6,1,2,0,Yes,No,run,"left,end,left,end"
7,56,11/12/2017,DET,DET,CLE,CLE,away,235,1135,2935,Half1,0,6,1,3,0,No,No,pass,"short,right,short,right"
7,56,11/12/2017,DET,DET,CLE,CLE,away,229,1129,2929,Half1,0,6,1,4,0,Yes,No,run,"middle,middle"
7,55,11/12/2017,DET,DET,CLE,CLE,away,217,1117,2917,Half1,0,6,1,1,0,Yes,No,pass,"deep,left,deep,left"
7,55,11/12/2017,DET,DET,CLE,CLE,away,211,1111,2911,Half1,0,6,1,2,0,No,No,run,"left,tackle,left,tackle"
7,49,11/12/2017,DET,DET,CLE,CLE,away,165,1065,2865,Half1,0,6,1,3,0,Yes,No,pass,"short,right,short,right"
7,54,11/12/2017,DET,DET,CLE,CLE,away,73,973,2773,Half1,0,6,1,1,0,Yes,No,run,"middle,middle"
7,51,11/12/2017,DET,DET,CLE,CLE,away,60,960,2760,Half1,0,6,1,1,0,Yes,No,pass,"short,left,short,left"
7,50,11/12/2017,DET,DET,CLE,CLE,away,28,928,2728,Half1,0,6,1,2,0,Yes,No,pass,"deep,right,deep,right"
7,50,11/12/2017,DET,DET,CLE,CLE,away,22,922,2722,Half1,0,6,1,3,0,Yes,No,pass,"short,left,short,left"
-7,90,11/12/2017,CLE,DET,CLE,DET,home,893,893,2693,Half1,0,7,2,1,0,No,No,run,"left,end,left,end"
-7,71,11/12/2017,CLE,DET,CLE,DET,home,850,850,2650,Half1,0,7,2,1,0,Yes,Yes,run,"left,end,left,end"
-7,61,11/12/2017,CLE,DET,CLE,DET,home,811,811,2611,Half1,0,7,2,1,0,Yes,Yes,pass,"short,middle,short,middle"
-7,54,11/12/2017,CLE,DET,CLE,DET,home,767,767,2567,Half1,0,7,2,2,0,No,No,pass,"short,middle,short,middle"
-7,19,11/12/2017,CLE,DET,CLE,DET,home,713,713,2513,Half1,0,7,2,1,0,Yes,No,pass,"short,right,short,right"
-7,19,11/12/2017,CLE,DET,CLE,DET,home,708,708,2508,Half1,0,7,2,2,0,No,No,run,"left,end,left,end"
-7,17,11/12/2017,CLE,DET,CLE,DET,home,666,666,2466,Half1,0,7,2,3,0,Yes,Yes,run,"left,tackle,left,tackle"
0,75,11/12/2017,DET,DET,CLE,CLE,away,625,625,2425,Half1,0,8,2,1,0,No,No,run,"left,end,left,end"
0,79,11/12/2017,DET,DET,CLE,CLE,away,587,587,2387,Half1,0,8,2,2,0,Yes,No,pass,"short,left,short,left"
0,79,11/12/2017,DET,DET,CLE,CLE,away,579,579,2379,Half1,0,8,2,3,0,Yes,No,pass,"short,middle,short,middle"
0,80,11/12/2017,CLE,DET,CLE,DET,home,498,498,2298,Half1,0,9,2,1,0,Yes,Yes,pass,"short,left,short,left"
0,76,11/12/2017,CLE,DET,CLE,DET,home,454,454,2254,Half1,0,9,2,2,0,Yes,No,pass,"short,left,short,left"
0,72,11/12/2017,CLE,DET,CLE,DET,home,407,407,2207,Half1,0,9,2,3,0,Yes,Yes,pass,
0,78,11/12/2017,DET,DET,CLE,CLE,away,365,365,2165,Half1,0,10,2,1,0,Yes,No,pass,"short,left,short,left"
0,75,11/12/2017,DET,DET,CLE,CLE,away,340,340,2140,Half1,0,10,2,2,0,Yes,Yes,run,"right,tackle,right,tackle"
0,71,11/12/2017,DET,DET,CLE,CLE,away,300,300,2100,Half1,0,10,2,3,0,Yes,No,run,"right,end,right,end"
0,66,11/12/2017,DET,DET,CLE,CLE,away,251,251,2051,Half1,0,10,2,1,0,No,No,pass,"short,left,short,left"
-6,75,11/12/2017,DET,DET,CLE,CLE,away,235,235,2035,Half1,0,11,2,1,0,No,No,run,"right,tackle,right,tackle"
-6,53,11/12/2017,DET,DET,CLE,CLE,away,186,186,1986,Half1,0,11,2,1,0,Yes,Yes,pass,"deep,middle,deep,middle"
-6,35,11/12/2017,DET,DET,CLE,CLE,away,162,162,1962,Half1,0,11,2,1,0,Yes,Yes,run,"left,tackle,left,tackle"
-6,26,11/12/2017,DET,DET,CLE,CLE,away,130,130,1930,Half1,0,11,2,2,0,No,No,run,"middle,middle"
-6,26,11/12/2017,DET,DET,CLE,CLE,away,120,120,1920,Half1,0,11,2,3,0,Yes,No,run,"middle,middle"
-6,24,11/12/2017,DET,DET,CLE,CLE,away,89,89,1889,Half1,0,11,2,1,0,Yes,No,pass,
-6,27,11/12/2017,DET,DET,CLE,CLE,away,77,77,1877,Half1,0,11,2,2,0,Yes,No,pass,"short,right,short,right"
-6,20,11/12/2017,DET,DET,CLE,CLE,away,40,40,1840,Half1,0,11,2,3,0,Yes,No,run,"middle,middle"
-6,2,11/12/2017,DET,DET,CLE,CLE,away,19,19,1819,Half1,0,11,2,1,1,Yes,No,pass,"short,left,short,left"
-6,2,11/12/2017,DET,DET,CLE,CLE,away,15,15,1815,Half1,0,11,2,2,1,No,No,run,"middle,middle"
-6,85,11/12/2017,DET,DET,CLE,CLE,away,895,1795,1795,Half2,0,12,3,1,0,Yes,No,pass,"short,left,short,left"
-6,82,11/12/2017,DET,DET,CLE,CLE,away,870,1770,1770,Half2,0,12,3,2,0,No,No,run,"middle,middle"
-6,61,11/12/2017,DET,DET,CLE,CLE,away,831,1731,1731,Half2,0,12,3,1,0,No,No,run,"middle,middle"
-6,57,11/12/2017,DET,DET,CLE,CLE,away,794,1694,1694,Half2,0,12,3,2,0,No,No,pass,"short,right,short,right"
-6,45,11/12/2017,DET,DET,CLE,CLE,away,761,1661,1661,Half2,0,12,3,1,0,Yes,No,run,"middle,middle"
-6,39,11/12/2017,DET,DET,CLE,CLE,away,727,1627,1627,Half2,0,12,3,2,0,Yes,No,run,"middle,middle"
-6,20,11/12/2017,DET,DET,CLE,CLE,away,698,1598,1598,Half2,0,12,3,1,0,Yes,Yes,run,"right,tackle,right,tackle"
-1,75,11/12/2017,CLE,DET,CLE,DET,home,661,1561,1561,Half2,0,13,3,1,0,No,No,run,"right,tackle,right,tackle"
-1,74,11/12/2017,CLE,DET,CLE,DET,home,626,1526,1526,Half2,0,13,3,2,0,Yes,Yes,pass,"short,right,short,right"
-1,52,11/12/2017,CLE,DET,CLE,DET,home,594,1494,1494,Half2,0,13,3,1,0,No,No,run,"right,end,right,end"
-1,52,11/12/2017,CLE,DET,CLE,DET,home,556,1456,1456,Half2,0,13,3,2,0,No,Yes,run,"middle,middle"
-1,48,11/12/2017,CLE,DET,CLE,DET,home,518,1418,1418,Half2,0,13,3,3,0,Yes,Yes,pass,"short,right,short,right"
1,80,11/12/2017,DET,DET,CLE,CLE,away,504,1404,1404,Half2,0,14,3,1,0,No,No,pass,"short,right,short,right"
1,80,11/12/2017,DET,DET,CLE,CLE,away,500,1400,1400,Half2,0,14,3,2,0,Yes,No,run,"middle,middle"
1,78,11/12/2017,DET,DET,CLE,CLE,away,457,1357,1357,Half2,0,14,3,3,0,Yes,No,run,"right,end,right,end"
1,58,11/12/2017,DET,DET,CLE,CLE,away,416,1316,1316,Half2,0,14,3,1,0,No,No,run,"middle,middle"
1,44,11/12/2017,DET,DET,CLE,CLE,away,375,1275,1275,Half2,0,14,3,1,0,Yes,No,pass,"short,middle,short,middle"
1,39,11/12/2017,DET,DET,CLE,CLE,away,334,1234,1234,Half2,0,14,3,2,0,Yes,No,run,"middle,middle"
1,36,11/12/2017,DET,DET,CLE,CLE,away,270,1170,1170,Half2,0,14,3,1,0,No,No,run,"right,tackle,right,tackle"
1,36,11/12/2017,DET,DET,CLE,CLE,away,230,1130,1130,Half2,0,14,3,2,0,No,No,pass,"deep,left,deep,left"
1,1,11/12/2017,DET,DET,CLE,CLE,away,188,1088,1088,Half2,0,14,3,1,1,No,No,run,"middle,middle"
-8,75,11/12/2017,CLE,DET,CLE,DET,home,143,1043,1043,Half2,0,15,3,1,0,No,No,pass,"short,right,short,right"
-8,61,11/12/2017,CLE,DET,CLE,DET,home,115,1015,1015,Half2,0,15,3,1,0,No,Yes,pass,"deep,right,deep,right"
-8,11,11/12/2017,CLE,DET,CLE,DET,home,99,999,999,Half2,0,15,3,1,0,Yes,Yes,pass,"short,left,short,left"
1,75,11/12/2017,DET,DET,CLE,CLE,away,52,952,952,Half2,0,16,3,1,0,Yes,No,run,"right,end,right,end"
1,76,11/12/2017,DET,DET,CLE,CLE,away,11,911,911,Half2,0,16,3,2,0,Yes,No,pass,"short,left,short,left"
1,76,11/12/2017,DET,DET,CLE,CLE,away,6,906,906,Half2,0,16,3,3,0,Yes,No,pass,
-1,61,11/12/2017,CLE,DET,CLE,DET,home,889,889,889,Half2,0,17,4,1,0,No,No,run,"right,tackle,right,tackle"
-1,53,11/12/2017,CLE,DET,CLE,DET,home,850,850,850,Half2,0,17,4,2,0,Yes,No,pass,"short,right,short,right"
-1,53,11/12/2017,CLE,DET,CLE,DET,home,846,846,846,Half2,0,17,4,3,0,Yes,No,pass,"short,right,short,right"
-1,48,11/12/2017,CLE,DET,CLE,DET,home,813,813,813,Half2,0,17,4,1,0,Yes,Yes,pass,
-1,48,11/12/2017,CLE,DET,CLE,DET,home,781,781,781,Half2,0,17,4,2,0,Yes,Yes,pass,"short,right,short,right"
-1,46,11/12/2017,CLE,DET,CLE,DET,home,741,741,741,Half2,0,17,4,3,0,Yes,Yes,pass,"short,left,short,left"
-1,36,11/12/2017,CLE,DET,CLE,DET,home,699,699,699,Half2,0,17,4,1,0,No,Yes,run,"middle,middle"
-1,29,11/12/2017,CLE,DET,CLE,DET,home,655,655,655,Half2,0,17,4,2,0,Yes,Yes,pass,"short,right,short,right"
-6,81,11/12/2017,DET,DET,CLE,CLE,away,641,641,641,Half2,0,18,4,1,0,Yes,No,pass,
-6,92,11/12/2017,DET,DET,CLE,CLE,away,611,611,611,Half2,0,18,4,2,0,Yes,No,run,"middle,middle"
-6,88,11/12/2017,DET,DET,CLE,CLE,away,564,564,564,Half2,0,18,4,3,0,Yes,No,pass,"deep,left,deep,left"
6,63,11/12/2017,CLE,DET,CLE,DET,home,540,540,540,Half2,0,19,4,1,0,No,No,run,"right,tackle,right,tackle"
6,65,11/12/2017,CLE,DET,CLE,DET,home,506,506,506,Half2,0,19,4,2,0,Yes,Yes,pass,"short,middle,short,middle"
6,56,11/12/2017,CLE,DET,CLE,DET,home,466,466,466,Half2,0,19,4,3,0,Yes,Yes,pass,
-6,82,11/12/2017,DET,DET,CLE,CLE,away,421,421,421,Half2,0,20,4,1,0,Yes,No,pass,"short,left,short,left"
-6,77,11/12/2017,DET,DET,CLE,CLE,away,384,384,384,Half2,0,20,4,2,0,Yes,No,pass,"deep,left,deep,left"
-6,77,11/12/2017,DET,DET,CLE,CLE,away,377,377,377,Half2,0,20,4,3,0,Yes,No,pass,
6,44,11/12/2017,CLE,DET,CLE,DET,home,317,317,317,Half2,0,21,4,1,0,No,No,pass,"short,middle,short,middle"
6,44,11/12/2017,CLE,DET,CLE,DET,home,313,313,313,Half2,0,21,4,2,0,Yes,Yes,run,"left,end,left,end"
-13,75,11/12/2017,DET,DET,CLE,CLE,away,268,268,268,Half2,0,22,4,1,0,Yes,No,pass,"short,middle,short,middle"
-13,75,11/12/2017,DET,DET,CLE,CLE,away,264,264,264,Half2,0,22,4,2,0,Yes,No,pass,"short,right,short,right"
-13,71,11/12/2017,DET,DET,CLE,CLE,away,224,224,224,Half2,0,22,4,3,0,Yes,No,pass,"deep,left,deep,left"
-13,71,11/12/2017,DET,DET,CLE,CLE,away,216,216,216,Half2,0,22,4,4,0,Yes,No,pass,"short,middle,short,middle"
-13,50,11/12/2017,DET,DET,CLE,CLE,away,186,186,186,Half2,0,22,4,1,0,Yes,Yes,pass,"short,left,short,left"
-13,50,11/12/2017,DET,DET,CLE,CLE,away,165,165,165,Half2,0,22,4,2,0,Yes,Yes,pass,"short,left,short,left"
-13,45,11/12/2017,DET,DET,CLE,CLE,away,139,139,139,Half2,0,22,4,3,0,Yes,Yes,pass,"short,right,short,right"
-13,45,11/12/2017,DET,DET,CLE,CLE,away,130,130,130,Half2,0,22,4,4,0,Yes,No,pass,"short,left,short,left"
-13,26,11/12/2017,DET,DET,CLE,CLE,away,120,120,120,Half2,0,22,4,1,0,Yes,No,pass,"deep,left,deep,left"
-13,26,11/12/2017,DET,DET,CLE,CLE,away,115,115,115,Half2,0,22,4,2,0,Yes,No,pass,"deep,right,deep,right"
-13,26,11/12/2017,DET,DET,CLE,CLE,away,108,108,108,Half2,0,22,4,3,0,No,No,pass,"deep,left,deep,left"
-13,26,11/12/2017,DET,DET,CLE,CLE,away,99,99,99,Half2,0,22,4,4,0,Yes,No,pass,"short,right,short,right"
-13,4,11/12/2017,DET,DET,CLE,CLE,away,83,83,83,Half2,0,22,4,1,1,Yes,No,pass,"short,right,short,right"
0,75,11/12/2017,IND,IND,PIT,PIT,away,900,1800,3600,Half1,0,1,1,1,0,Yes,No,pass,"short,left,short,left"
0,70,11/12/2017,IND,IND,PIT,PIT,away,859,1759,3559,Half1,0,1,1,2,0,Yes,No,pass,"deep,right,deep,right"
0,79,11/12/2017,PIT,IND,PIT,IND,home,849,1749,3549,Half1,0,2,1,1,0,Yes,No,run,"middle,middle"
0,74,11/12/2017,PIT,IND,PIT,IND,home,809,1709,3509,Half1,0,2,1,2,0,No,No,run,"right,end,right,end"
0,75,11/12/2017,PIT,IND,PIT,IND,home,768,1668,3468,Half1,0,2,1,3,0,Yes,No,run,"right,end,right,end"
0,76,11/12/2017,IND,IND,PIT,PIT,away,722,1622,3422,Half1,0,3,1,1,0,No,No,run,"middle,middle"
0,76,11/12/2017,IND,IND,PIT,PIT,away,683,1583,3383,Half1,0,3,1,2,0,No,No,run,"left,tackle,left,tackle"
0,75,11/12/2017,IND,IND,PIT,PIT,away,636,1536,3336,Half1,0,3,1,3,0,Yes,No,run,"right,end,right,end"
0,68,11/12/2017,PIT,IND,PIT,IND,home,588,1488,3288,Half1,0,4,1,1,0,No,No,run,"middle,middle"
0,63,11/12/2017,PIT,IND,PIT,IND,home,555,1455,3255,Half1,0,4,1,2,0,No,No,run,"left,tackle,left,tackle"
0,59,11/12/2017,PIT,IND,PIT,IND,home,522,1422,3222,Half1,0,4,1,3,0,No,No,run,"left,tackle,left,tackle"
0,55,11/12/2017,PIT,IND,PIT,IND,home,483,1383,3183,Half1,0,4,1,1,0,Yes,No,pass,"deep,left,deep,left"
0,55,11/12/2017,PIT,IND,PIT,IND,home,476,1376,3176,Half1,0,4,1,2,0,No,No,run,"middle,middle"
0,60,11/12/2017,PIT,IND,PIT,IND,home,431,1331,3131,Half1,0,4,1,3,0,Yes,No,pass,"short,right,short,right"
0,90,11/12/2017,IND,IND,PIT,PIT,away,385,1285,3085,Half1,0,5,1,1,0,No,No,run,"right,end,right,end"
0,82,11/12/2017,IND,IND,PIT,PIT,away,342,1242,3042,Half1,0,5,1,2,0,No,No,run,"middle,middle"
0,79,11/12/2017,IND,IND,PIT,PIT,away,302,1202,3002,Half1,0,5,1,1,0,No,No,pass,"short,right,short,right"
0,79,11/12/2017,IND,IND,PIT,PIT,away,297,1197,2997,Half1,0,5,1,2,0,Yes,No,pass,"short,left,short,left"
0,68,11/12/2017,IND,IND,PIT,PIT,away,261,1161,2961,Half1,0,5,1,1,0,Yes,No,run,"right,tackle,right,tackle"
0,66,11/12/2017,IND,IND,PIT,PIT,away,216,1116,2916,Half1,0,5,1,2,0,Yes,No,pass,"short,right,short,right"
0,57,11/12/2017,IND,IND,PIT,PIT,away,174,1074,2874,Half1,0,5,1,1,0,No,No,pass,
0,65,11/12/2017,IND,IND,PIT,PIT,away,128,1028,2828,Half1,0,5,1,2,0,Yes,No,pass,"deep,right,deep,right"
0,65,11/12/2017,IND,IND,PIT,PIT,away,121,1021,2821,Half1,0,5,1,3,0,Yes,No,run,"left,tackle,left,tackle"
0,68,11/12/2017,PIT,IND,PIT,IND,home,73,973,2773,Half1,0,6,1,1,0,No,No,run,"middle,middle"
0,65,11/12/2017,PIT,IND,PIT,IND,home,34,934,2734,Half1,0,6,1,2,0,Yes,No,pass,"short,right,short,right"
0,64,11/12/2017,PIT,IND,PIT,IND,home,21,921,2721,Half1,0,6,1,2,0,No,No,run,"middle,middle"
-7,57,11/12/2017,IND,IND,PIT,PIT,away,887,887,2687,Half1,0,7,2,1,0,Yes,No,run,"right,tackle,right,tackle"
-7,42,11/12/2017,IND,IND,PIT,PIT,away,850,850,2650,Half1,0,7,2,1,0,Yes,Yes,pass,"deep,right,deep,right"
-7,42,11/12/2017,IND,IND,PIT,PIT,away,844,844,2644,Half1,0,7,2,2,0,Yes,Yes,run,"middle,middle"
-7,38,11/12/2017,IND,IND,PIT,PIT,away,799,799,2599,Half1,0,7,2,3,0,Yes,Yes,pass,"short,left,short,left"
7,93,11/12/2017,PIT,IND,PIT,IND,home,784,784,2584,Half1,0,8,2,1,0,No,No,run,"left,tackle,left,tackle"
7,85,11/12/2017,PIT,IND,PIT,IND,home,753,753,2553,Half1,0,8,2,2,0,No,No,run,"left,end,left,end"
7,87,11/12/2017,PIT,IND,PIT,IND,home,693,693,2493,Half1,0,8,2,1,0,No,No,run,"left,tackle,left,tackle"
7,79,11/12/2017,PIT,IND,PIT,IND,home,652,652,2452,Half1,0,8,2,2,0,No,No,run,"right,guard,right,guard"
7,79,11/12/2017,PIT,IND,PIT,IND,home,609,609,2409,Half1,0,8,2,3,0,Yes,No,pass,"short,middle,short,middle"
7,70,11/12/2017,PIT,IND,PIT,IND,home,568,568,2368,Half1,0,8,2,1,0,No,No,pass,"deep,right,deep,right"
7,49,11/12/2017,PIT,IND,PIT,IND,home,516,516,2316,Half1,0,8,2,1,0,No,No,run,"left,tackle,left,tackle"
7,49,11/12/2017,PIT,IND,PIT,IND,home,481,481,2281,Half1,0,8,2,2,0,Yes,No,pass,"short,right,short,right"
7,43,11/12/2017,PIT,IND,PIT,IND,home,437,437,2237,Half1,0,8,2,3,0,Yes,No,pass,"short,right,short,right"
7,32,11/12/2017,PIT,IND,PIT,IND,home,395,395,2195,Half1,0,8,2,1,0,Yes,No,pass,"short,right,short,right"
7,37,11/12/2017,PIT,IND,PIT,IND,home,389,389,2189,Half1,0,8,2,2,0,Yes,No,pass,"short,middle,short,middle"
7,37,11/12/2017,PIT,IND,PIT,IND,home,386,386,2186,Half1,0,8,2,3,0,Yes,No,pass,"short,left,short,left"
-10,75,11/12/2017,IND,IND,PIT,PIT,away,351,351,2151,Half1,0,9,2,1,0,No,No,run,"left,end,left,end"
-10,84,11/12/2017,IND,IND,PIT,PIT,away,315,315,2115,Half1,0,9,2,2,0,No,No,run,"right,tackle,right,tackle"
-10,81,11/12/2017,IND,IND,PIT,PIT,away,271,271,2071,Half1,0,9,2,3,0,Yes,No,pass,"deep,left,deep,left"
10,79,11/12/2017,PIT,IND,PIT,IND,home,252,252,2052,Half1,0,10,2,1,0,Yes,No,run,"left,tackle,left,tackle"
10,74,11/12/2017,PIT,IND,PIT,IND,home,214,214,2014,Half1,0,10,2,2,0,Yes,No,run,"left,tackle,left,tackle"
10,73,11/12/2017,PIT,IND,PIT,IND,home,174,174,1974,Half1,0,10,2,3,0,Yes,No,pass,"short,left,short,left"
10,65,11/12/2017,PIT,IND,PIT,IND,home,132,132,1932,Half1,0,10,2,1,0,Yes,No,run,"right,tackle,right,tackle"
10,67,11/12/2017,PIT,IND,PIT,IND,home,120,120,1920,Half1,0,10,2,2,0,Yes,No,pass,"short,left,short,left"
10,67,11/12/2017,PIT,IND,PIT,IND,home,115,115,1915,Half1,0,10,2,3,0,Yes,No,pass,
-10,62,11/12/2017,IND,IND,PIT,PIT,away,99,99,1899,Half1,0,11,2,1,0,Yes,No,pass,"short,right,short,right"
-10,53,11/12/2017,IND,IND,PIT,PIT,away,94,94,1894,Half1,0,11,2,2,0,Yes,No,pass,"short,left,short,left"
-10,38,11/12/2017,IND,IND,PIT,PIT,away,61,61,1861,Half1,0,11,2,1,0,Yes,Yes,pass,"short,middle,short,middle"
-10,38,11/12/2017,IND,IND,PIT,PIT,away,57,57,1857,Half1,0,11,2,2,0,Yes,No,pass,"short,right,short,right"
-10,25,11/12/2017,IND,IND,PIT,PIT,away,50,50,1850,Half1,0,11,2,1,0,Yes,No,run,
-10,33,11/12/2017,IND,IND,PIT,PIT,away,44,44,1844,Half1,0,11,2,2,0,Yes,No,pass,"short,middle,short,middle"
-10,33,11/12/2017,IND,IND,PIT,PIT,away,39,39,1839,Half1,0,11,2,3,0,Yes,No,pass,"short,left,short,left"
7,75,11/12/2017,PIT,IND,PIT,IND,home,900,1800,1800,Half2,0,13,3,1,0,No,No,run,"right,tackle,right,tackle"
7,66,11/12/2017,PIT,IND,PIT,IND,home,864,1764,1764,Half2,0,13,3,2,0,No,No,run,"right,tackle,right,tackle"
7,71,11/12/2017,PIT,IND,PIT,IND,home,822,1722,1722,Half2,0,13,3,3,0,Yes,No,pass,"short,left,short,left"
-14,78,11/12/2017,IND,IND,PIT,PIT,away,761,1661,1661,Half2,0,14,3,1,0,Yes,No,run,"middle,middle"
-14,69,11/12/2017,IND,IND,PIT,PIT,away,726,1626,1626,Half2,0,14,3,2,0,Yes,No,run,"middle,middle"
-14,66,11/12/2017,IND,IND,PIT,PIT,away,688,1588,1588,Half2,0,14,3,1,0,Yes,No,pass,"deep,right,deep,right"
-14,22,11/12/2017,IND,IND,PIT,PIT,away,652,1552,1552,Half2,0,14,3,1,0,Yes,No,pass,"short,right,short,right"
-14,14,11/12/2017,IND,IND,PIT,PIT,away,608,1508,1508,Half2,0,14,3,2,0,Yes,No,run,"right,tackle,right,tackle"
-14,13,11/12/2017,IND,IND,PIT,PIT,away,582,1482,1482,Half2,0,14,3,3,0,No,No,run,"left,tackle,left,tackle"
